,id,gender,birthday,age,agreement_status,renewal_agreement_status,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,saledate,enddate
969,751ce23b-7a6e-49e4,Женский,1999-08-12T00:00:00,23,Заблокирован,Не продлено,1,16027.15,16027.15,20,2022-11-12T00:00:00,2023-11-11T23:59:59
970,43b1c7e1-6307-4a05,Женский,1952-01-02T00:00:00,71,Активен,Не продлено,1,10979.5,10979.5,12,2022-11-12T00:00:00,2023-11-11T23:59:59
971,036c2615-89f2-4094,Женский,2013-08-22T00:00:00,9,Закрыт,Продлено,1,13432.77,4500.0,4,2022-11-12T00:00:00,2022-12-11T23:59:59
972,78b4c45e-927a-4489,Мужской,2010-07-30T00:00:00,12,Закрыт,Не продлено,1,0.0,0.0,6,2022-11-11T21:31:48,2022-11-26T23:59:59
973,f7f05d91-2986-460b,Женский,1977-08-20T00:00:00,45,Закрыт,Не продлено,1,0.0,0.0,2,2022-11-11T21:30:03,2022-11-26T23:59:59
974,b991ab0f-f05a-4920,Мужской,2000-06-04T00:00:00,22,Активен,Не продлено,1,25993.45,25993.45,57,2022-11-11T21:23:54,2023-11-11T23:59:59
975,3db3ee9e-7871-446f,Женский,2001-07-31T00:00:00,21,Активен,Не продлено,2,55693.45,25993.45,36,2022-11-11T21:21:38,2023-11-11T23:59:59
976,9b3708ad-a2dd-449a,Мужской,1977-05-20T00:00:00,45,Активен,Не продлено,2,70819.5,23219.5,3,2022-11-11T19:42:28,2024-01-31T23:59:59
977,7006b029-705b-4516,Женский,1968-11-12T00:00:00,54,Активен,Не продлено,4,119985.02,25993.45,31,2022-11-11T19:35:45,2023-11-11T23:59:59
978,b08da2e7-b3eb-4eb6,Мужской,1992-11-03T00:00:00,30,Активен,Не продлено,1,25240.06,25240.06,23,2022-11-11T19:29:09,2023-12-03T23:59:59
979,b88fbd0e-87a0-41df,Женский,2000-01-14T00:00:00,23,Закрыт,Не продлено,1,16500.0,16500.0,6,2022-11-11T19:16:44,2023-02-11T23:59:59
980,2f0a9dce-0f4f-43a1,Женский,1984-09-15T00:00:00,38,Активен,Не продлено,6,180052.3,16882.3,47,2022-11-11T18:04:58,2023-11-28T23:59:59
981,e8079c8a-9348-4bc2,Мужской,1978-06-21T00:00:00,44,Активен,Не продлено,2,56301.74,23767.5,19,2022-11-11T17:50:46,2024-01-15T23:59:59
982,e6cb6c38-eb29-45f2,Женский,2014-01-25T00:00:00,9,Закрыт,Продлено,1,15230.95,0.0,5,2022-11-11T16:53:54,2022-12-24T23:59:59
983,4193ce05-bd9b-4488,Мужской,2007-05-28T00:00:00,15,Активен,Не продлено,2,25993.45,25993.45,37,2022-11-11T16:14:50,2023-11-11T23:59:59
984,e5791e2d-b71c-4cee,Женский,1974-09-27T00:00:00,48,Активен,Не продлено,2,25993.45,25993.45,66,2022-11-11T16:10:43,2023-11-11T23:59:59
985,2979ccfd-1010-4c1f,Мужской,1973-07-11T00:00:00,49,Активен,Не продлено,2,51287.75,12287.75,31,2022-11-11T16:07:31,2024-01-10T23:59:59
986,95749a68-608d-43be,Женский,2000-03-06T00:00:00,23,Активен,Не продлено,2,59555.37,25993.45,37,2022-11-11T16:03:18,2023-11-11T23:59:59
987,1be99358-424d-4859,Женский,1974-09-09T00:00:00,48,Активен,Не продлено,1,15838.11,15838.11,12,2022-11-11T15:53:04,2023-11-14T23:59:59
988,644acda0-29aa-4067,Мужской,2011-07-07T00:00:00,11,Активен,Не продлено,2,42491.55,17642.65,46,2022-11-11T15:20:45,2023-08-23T23:59:59
989,4c6c272e-3013-4b2e,Мужской,2009-11-03T00:00:00,13,Активен,Не продлено,2,42491.55,17642.65,32,2022-11-11T15:17:04,2023-08-23T23:59:59
990,e004a45f-1f92-4b17,Мужской,1989-08-04T00:00:00,33,Активен,Не продлено,2,48401.12,15901.12,0,2022-11-11T14:48:01,2023-11-13T23:59:59
991,d4d0bf6a-a34b-41e8,Женский,1985-06-14T00:00:00,37,Активен,Не продлено,8,159964.96,25924.96,24,2022-11-11T14:46:12,2023-11-13T23:59:59
992,8f280967-0b4b-4d26,Мужской,2001-09-27T00:00:00,21,Активен,Не продлено,9,148355.82,25205.82,32,2022-11-11T14:23:43,2025-12-03T23:59:59
993,1135c91d-e9db-474e,Мужской,2007-05-23T00:00:00,15,,Не продлено,0,114489.21,0.0,0,2022-11-11T14:22:10,0001-01-01T00:00:00
994,225b1217-2d8a-4b66,Женский,1978-09-19T00:00:00,44,Активен,Не продлено,6,205867.04,25753.74,33,2022-11-11T14:15:09,2023-11-18T23:59:59
995,7476c386-f9c5-475b,Женский,1978-07-14T00:00:00,44,Продан,Не продлено,2,31000.0,5000.0,0,2022-11-11T13:52:51,2024-05-31T23:59:59
996,f1c9502d-a333-4019,Мужской,1980-05-02T00:00:00,43,Активен,Не продлено,6,125507.75,11187.75,16,2022-11-11T13:40:38,2024-05-16T23:59:59
997,3354d15f-83a2-4786,Женский,1982-03-04T00:00:00,41,Активен,Не продлено,4,111286.0,5726.0,11,2022-11-11T13:23:55,2024-01-25T23:59:59
998,629cb949-f4e0-4cf7,Женский,1961-03-24T00:00:00,62,Активен,Не продлено,6,159455.0,6778.43,9,2022-11-11T13:11:39,2024-07-22T23:59:59
999,470b7b95-fc1a-4318,Мужской,1969-01-13T00:00:00,54,Активен,Не продлено,1,24863.37,24863.37,64,2022-11-11T13:03:29,2023-12-14T23:59:59
1000,b1901afa-5663-40f7,Женский,1962-07-10T00:00:00,60,Активен,Не продлено,6,161229.28,7329.28,16,2022-11-11T12:30:05,2023-12-28T23:59:59
1001,35bd2b69-65ff-44ba,Мужской,1972-09-19T00:00:00,50,,Не продлено,0,28495.68,0.0,0,2022-11-11T11:46:01,0001-01-01T00:00:00
1002,e2106636-2032-4971,Женский,1995-11-17T00:00:00,27,Закрыт,Не продлено,2,24900.0,4500.0,6,2022-11-11T10:59:21,2022-12-11T23:59:59
1003,1baac37c-bbd6-4139,Женский,2019-09-17T00:00:00,3,Закрыт,Не продлено,3,13500.0,4500.0,6,2022-11-11T00:00:00,2022-12-10T23:59:59
1004,2b4a6ff8-84b9-4605,Мужской,2001-02-04T00:00:00,22,Активен,Не продлено,3,79490.17,16090.17,37,2022-11-11T00:00:00,2023-11-10T23:59:59
1005,d9b520ec-48e0-4218,Мужской,1989-08-01T00:00:00,33,Активен,Не продлено,1,19447.53,19447.53,45,2022-11-11T00:00:00,2023-05-10T23:59:59
1006,2ac74b60-3278-4d5f,Мужской,1990-11-03T00:00:00,32,Активен,Не продлено,4,121127.7,26027.7,31,2022-11-11T00:00:00,2023-11-10T23:59:59
1007,614a1d74-f81c-4875,Женский,1987-11-29T00:00:00,35,Активен,Не продлено,1,26027.7,26027.7,42,2022-11-10T21:27:58,2023-11-10T23:59:59
1008,3ae992a5-1774-4471,Женский,1985-06-06T00:00:00,37,Активен,Не продлено,4,121805.6,18805.6,18,2022-11-10T18:22:45,2023-11-10T23:59:59
1009,24764107-803c-4afd,Женский,0001-01-01T00:00:00,0,Активен,Не продлено,1,25787.98,25787.98,36,2022-11-10T17:43:05,2023-11-17T23:59:59
1010,ed781540-b1d3-448b,Женский,1972-06-28T00:00:00,50,Активен,Не продлено,3,15838.11,15838.11,25,2022-11-10T16:49:24,2023-11-14T23:59:59
1011,cec71b94-6e22-4a1c,Женский,1989-12-27T00:00:00,33,Активен,Не продлено,12,173901.4,6901.4,34,2022-11-10T16:47:52,2024-01-15T23:59:59
1012,08d9c30b-7a42-4f80,Женский,1984-03-10T00:00:00,39,Активен,Не продлено,5,113543.4,17523.4,13,2022-11-10T16:17:20,2023-11-22T23:59:59
1013,ad453ed8-bfa1-4c64,Женский,1986-06-15T00:00:00,36,Активен,Не продлено,3,100148.85,20648.85,8,2022-11-10T15:44:49,2024-04-16T23:59:59
1014,9267e579-a011-4d6d,Мужской,1983-11-06T00:00:00,39,Активен,Не продлено,7,188698.58,8833.24,16,2022-11-10T15:38:39,2024-03-05T23:59:59
1015,f4225713-0c9e-4407,Женский,1948-02-20T00:00:00,75,Активен,Не продлено,2,38513.65,8531.74,22,2022-11-10T15:26:29,2023-12-07T23:59:59
1016,f755a8a9-cca1-4aa2,Женский,1982-04-30T00:00:00,41,Активен,Не продлено,7,210274.97,12196.89,59,2022-11-10T14:52:13,2023-11-27T23:59:59
1017,c8dafe5e-3701-4165,Женский,2016-05-17T00:00:00,6,Активен,Не требует продления,0,46300.0,0.0,17,2022-11-10T13:43:52,0001-01-01T00:00:00
1018,2ad9e491-413b-48c8,Мужской,2011-09-06T00:00:00,11,Активен,Не требует продления,0,23000.0,0.0,21,2022-11-10T13:41:52,0001-01-01T00:00:00
1019,b717a769-cc16-41b6,Женский,1988-02-04T00:00:00,35,Активен,Не требует продления,0,55200.0,0.0,19,2022-11-10T13:39:42,0001-01-01T00:00:00
1020,01669b08-25c7-4fe3,Мужской,1985-12-06T00:00:00,37,Активен,Не требует продления,0,705200.0,650000.0,7,2022-11-10T13:31:42,0001-01-01T00:00:00
1021,69a16a72-103f-4233,Женский,1958-09-07T00:00:00,64,Активен,Не продлено,7,165025.58,7100.24,10,2022-11-10T13:17:32,2024-01-01T23:59:59
1022,1d050821-9d75-488d,Женский,0001-01-01T00:00:00,0,Закрыт,Не продлено,1,1400.64,1400.64,1,2022-11-10T12:51:41,2022-12-01T23:59:59
1023,5f2f35ab-9a04-4ada,Женский,1995-09-12T00:00:00,27,Активен,Не продлено,2,36522.53,19447.53,104,2022-11-10T11:07:27,2023-05-10T23:59:59
1024,d82eadd7-4e0c-46c5,Женский,1975-03-29T00:00:00,48,Активен,Не продлено,1,10352.1,10352.1,27,2022-11-10T10:38:48,2023-11-21T23:59:59
1025,f789432d-581b-453f,Мужской,1944-04-01T00:00:00,79,Активен,Не продлено,1,10135.02,10135.02,24,2022-11-10T00:00:00,2023-11-09T23:59:59
1026,6ebbc1e3-d716-4d8e,Мужской,2000-11-08T00:00:00,22,Активен,Не продлено,7,184160.73,12974.6,44,2022-11-10T00:00:00,2024-02-09T23:59:59
1027,af1f0b7e-edf1-40e6,Женский,1984-09-08T00:00:00,38,Активен,Не продлено,4,29713.82,0.0,299,2022-11-10T00:00:00,2025-11-09T23:59:59
1028,80abb447-e60e-46c9,Мужской,1998-07-23T00:00:00,24,Активен,Не продлено,2,60096.86,27150.86,24,2022-11-09T21:15:56,2023-11-12T23:59:59
1029,19874892-b4c3-471a,Женский,1990-01-26T00:00:00,33,Активен,Не продлено,2,35924.96,35924.96,36,2022-11-09T19:36:40,2023-11-13T23:59:59
1030,9d7e5390-df5f-4a14,Женский,1979-12-28T00:00:00,43,Активен,Не продлено,1,8417.22,8417.22,2,2022-11-09T19:30:51,2023-12-09T23:59:59
1031,bf652df4-44fa-454a,Женский,2001-04-19T00:00:00,22,Активен,Не продлено,2,39692.86,10792.86,25,2022-11-09T19:24:45,2024-05-22T23:59:59
1032,1135c91d-e9db-474e,Мужской,2007-05-23T00:00:00,15,,Не продлено,0,114489.21,0.0,0,2022-11-09T19:10:35,0001-01-01T00:00:00
1033,8e792348-74eb-49fc,Женский,1991-08-31T00:00:00,31,Активен,Не продлено,2,46356.34,23486.34,42,2022-11-09T18:38:17,2023-11-09T23:59:59
1034,8455db70-42a6-4f70,Мужской,1989-06-10T00:00:00,33,Закрыт,Не продлено,4,53428.0,7500.0,1,2022-11-09T17:26:38,2022-12-21T23:59:59
1035,f93551b9-dcae-4ac5,Мужской,1989-01-16T00:00:00,34,Активен,Не продлено,1,23438.4,23438.4,24,2022-11-09T17:24:05,2023-11-10T23:59:59
1036,7ffdfb85-f256-44ca,Женский,1989-09-07T00:00:00,33,Активен,Не продлено,4,101353.46,22815.11,12,2022-11-09T17:21:19,2023-11-23T23:59:59
1037,81142f24-4e6a-4ae4,Женский,1982-11-09T00:00:00,40,Активен,Не продлено,2,53502.97,24602.97,31,2022-11-09T14:42:01,2024-01-13T23:59:59
1038,ea5f82ce-63d0-40c7,Женский,1973-11-18T00:00:00,49,Заморожен,Не продлено,3,85465.48,21065.48,7,2022-11-09T12:21:59,2024-04-19T23:59:59
1039,87e38052-a005-4e6c,Мужской,1987-08-03T00:00:00,35,Активен,Не продлено,4,80261.1,7239.1,106,2022-11-09T12:18:57,2024-07-15T23:59:59
1040,bf8fc065-15b5-4ecc,Мужской,1975-08-27T00:00:00,47,Активен,Не продлено,1,10597.82,10597.82,5,2022-11-09T11:58:03,2024-02-19T23:59:59
1041,dfc3c6ac-74df-432f,Женский,1981-04-19T00:00:00,42,Закрыт,Не продлено,4,101000.0,7500.0,0,2022-11-09T00:00:00,2022-12-08T23:59:59
1042,c37607be-2dda-4519,Женский,1991-04-25T00:00:00,32,Закрыт,Не продлено,1,0.0,0.0,3,2022-11-09T00:00:00,2022-11-15T23:59:59
1043,26b5e439-718b-4911,Мужской,1976-02-03T00:00:00,47,Активен,Не продлено,2,30092.28,10192.28,25,2022-11-09T00:00:00,2023-11-08T23:59:59
1044,71715472-ddd4-4138,Мужской,1994-03-03T00:00:00,29,Активен,Не продлено,3,58654.38,13654.38,24,2022-11-09T00:00:00,2023-11-08T23:59:59
1045,00845def-f52c-460c,Женский,1966-10-29T00:00:00,56,Активен,Не продлено,2,34165.79,9097.3,58,2022-11-08T12:21:29,2023-12-11T23:59:59
1046,036c2615-89f2-4094,Женский,2008-01-30T00:00:00,15,Активен,Не продлено,1,60000.0,60000.0,25,2022-11-08T12:14:50,2023-05-08T23:59:59
1047,63a77f77-b81f-423f,Мужской,1995-09-13T00:00:00,27,Активен,Не продлено,1,23582.23,23582.23,35,2022-11-08T00:00:00,2023-11-07T23:59:59
1048,68a4a890-6691-40ee,Женский,1987-12-12T00:00:00,35,Активен,Не продлено,8,26827.41,8827.41,95,2022-11-08T00:00:00,2023-11-07T23:59:59
1049,f021fa8c-f29d-4149,Женский,1999-03-12T00:00:00,24,Активен,Не продлено,1,23582.23,23582.23,28,2022-11-08T00:00:00,2023-11-07T23:59:59
1050,66e65618-c461-43fc,Женский,0001-01-01T00:00:00,0,Активен,Продлено,1,6097.24,6097.24,26,2022-11-07T18:33:11,2023-05-31T23:59:59
1051,d944853f-2ca5-4a20,Мужской,1967-11-08T00:00:00,55,Активен,Не продлено,1,13424.25,13424.25,35,2022-11-07T17:15:44,2023-11-11T23:59:59
1052,93306904-48bf-4cb0,Женский,1975-05-12T00:00:00,47,Активен,Не продлено,1,10979.5,10979.5,22,2022-11-07T16:59:28,2023-11-11T23:59:59
1053,dc62eb5d-4063-4265,Женский,0001-01-01T00:00:00,0,Активен,Не продлено,2,19645.5,15145.5,78,2022-11-07T14:25:25,2023-08-13T23:59:59
1054,a3a543c1-bd2b-4f44,Мужской,1995-02-09T00:00:00,28,Закрыт,Не продлено,1,16500.0,16500.0,22,2022-11-07T00:00:00,2023-02-06T23:59:59
1055,d7c1d91c-a407-4e5a,Мужской,2015-02-10T00:00:00,8,Активен,Не продлено,3,91830.18,23630.18,46,2022-11-07T00:00:00,2023-11-06T23:59:59
1056,91e1d42a-8fd0-460f,Женский,2002-09-08T00:00:00,20,Закрыт,Не продлено,4,0.0,0.0,0,2022-11-06T14:57:02,2023-03-31T23:59:59
1057,207e9b71-6f1a-4777,Женский,2014-10-28T00:00:00,8,Закрыт,Не продлено,3,0.0,0.0,0,2022-11-06T14:55:39,2023-03-31T23:59:59
1058,881a9573-e1b7-4604,Мужской,2005-12-23T00:00:00,17,Активен,Не продлено,3,0.0,0.0,45,2022-11-06T14:54:02,2023-05-16T23:59:59
1059,c537be6e-6643-4931,Женский,1956-08-01T00:00:00,66,Активен,Не продлено,2,46078.2,11293.2,35,2022-11-06T14:52:40,2023-11-06T23:59:59
1060,ca267d44-5fd5-4274,Женский,1966-04-09T00:00:00,57,Активен,Не продлено,1,23630.18,23630.18,49,2022-11-06T14:05:32,2023-11-06T23:59:59
1061,d68b00be-68f3-42a2,Женский,1996-09-24T00:00:00,26,Активен,Не продлено,2,55376.98,22876.98,20,2022-11-06T13:14:03,2024-02-24T23:59:59
1062,3c678afc-3c02-430b,Женский,1975-12-18T00:00:00,47,Активен,Не продлено,1,23150.73,23150.73,42,2022-11-06T00:00:00,2023-11-16T23:59:59
1063,1811f43b-255c-4b4d,Женский,1989-06-15T00:00:00,33,Активен,Не продлено,5,177265.81,23678.12,46,2022-11-06T00:00:00,2023-11-05T23:59:59
1064,d6f1ae2c-4d78-4e14,Мужской,1986-11-05T00:00:00,36,Активен,Не продлено,4,111650.42,13884.51,53,2022-11-06T00:00:00,2023-11-05T23:59:59
1065,9aa0d100-375e-47f7,Мужской,1962-02-12T00:00:00,61,Активен,Не продлено,4,101032.82,27438.52,20,2022-11-06T00:00:00,2023-11-05T23:59:59
1066,bb72900c-fb49-4b5c,Женский,1951-09-21T00:00:00,71,Закрыт,Продлено,3,42360.0,0.0,12,2022-11-05T21:03:53,2022-12-05T23:59:59
1067,d77dc6a2-ad94-4989,Женский,1991-09-27T00:00:00,31,Закрыт,Продлено,6,10500.0,1500.0,3,2022-11-05T18:33:53,2022-12-05T23:59:59
1068,c62f47ff-8550-4156,Женский,1991-05-28T00:00:00,31,Активен,Не продлено,2,68698.92,36198.92,6,2022-11-05T18:05:55,2023-11-05T23:59:59
1069,e6a9f47e-6753-43b2,Мужской,1995-06-03T00:00:00,27,Активен,Не продлено,3,77817.93,19339.85,35,2022-11-05T18:00:47,2023-11-05T23:59:59
1070,a6c361ce-a99d-4967,Мужской,2003-02-25T00:00:00,20,Заморожен,Не продлено,6,84608.45,23390.45,5,2022-11-05T16:57:51,2023-12-05T23:59:59
1071,d364d538-f7c6-4aa8,Мужской,1973-11-17T00:00:00,49,Закрыт,Не продлено,3,88950.0,20000.0,6,2022-11-05T16:54:00,2023-05-05T23:59:59
1072,b5c0f4cf-b0dd-4411,Женский,1974-10-29T00:00:00,48,Закрыт,Не продлено,3,88950.0,20000.0,1,2022-11-05T16:51:22,2023-05-05T23:59:59
1073,18bb787a-d329-481f,Женский,1968-01-01T00:00:00,55,Активен,Не продлено,1,19339.85,19339.85,41,2022-11-05T14:34:25,2023-11-05T23:59:59
1074,feaa9ef5-5ce0-4288,Женский,1954-06-12T00:00:00,68,Закрыт,Продлено,1,9000.0,4500.0,19,2022-11-05T00:00:00,2022-12-04T23:59:59
1075,bf844b24-cfba-4e49,Женский,1960-02-16T00:00:00,63,Активен,Не продлено,1,14909.44,14909.44,66,2022-11-05T00:00:00,2023-11-04T23:59:59
1076,8b82bb0a-e47e-45a6,Женский,1960-08-12T00:00:00,62,Закрыт,Не продлено,1,4500.0,4500.0,19,2022-11-05T00:00:00,2022-12-04T23:59:59
1077,1d796d26-862c-4cb2,Женский,1997-03-11T00:00:00,26,,Не продлено,0,24794.88,0.0,0,2022-11-04T21:26:00,0001-01-01T00:00:00
1078,a416ff06-02c1-491a,Женский,1978-03-08T00:00:00,45,,Не продлено,0,24794.88,0.0,0,2022-11-04T21:24:20,0001-01-01T00:00:00
1079,ee5df583-113e-418f,Женский,1986-03-07T00:00:00,37,Активен,Не продлено,1,13884.51,13884.51,18,2022-11-04T16:50:22,2023-11-05T23:59:59
1080,0e75dd8b-11fe-4323,Женский,1995-04-19T00:00:00,28,Активен,Не продлено,2,27397.43,27397.43,23,2022-11-04T16:19:56,2023-11-06T23:59:59
1081,036c2615-89f2-4094,Женский,2014-03-12T00:00:00,9,Закрыт,Не продлено,1,0.0,0.0,19,2022-11-04T00:00:00,2023-05-03T23:59:59
1082,22d0301f-6e3f-4366,Мужской,1976-01-01T00:00:00,47,Активен,Не продлено,7,209984.8,16758.25,45,2022-11-04T00:00:00,2023-08-03T23:59:59
1083,0c2583b5-794d-4ed9,Мужской,1997-08-27T00:00:00,25,Закрыт,Не продлено,1,7500.0,7500.0,4,2022-11-04T00:00:00,2022-12-03T23:59:59
1084,dede607d-bcab-4051,Мужской,1983-10-04T00:00:00,39,Закрыт,Не продлено,1,4500.0,4500.0,13,2022-11-04T00:00:00,2022-12-03T23:59:59
1085,2c4a40ee-559b-46b3,Мужской,1983-07-22T00:00:00,39,Закрыт,Продлено,1,9000.0,4500.0,11,2022-11-04T00:00:00,2022-12-03T23:59:59
1086,6c0a8717-b1a6-4922,Женский,2019-02-09T00:00:00,4,Закрыт,Продлено,1,0.0,0.0,9,2022-11-04T00:00:00,2022-12-03T23:59:59
1087,fe50ac20-fe15-4156,Женский,1997-02-22T00:00:00,26,Закрыт,Продлено,1,24117.4,23900.0,16,2022-11-04T00:00:00,2023-05-03T23:59:59
1088,a42eee47-c336-4bb0,Мужской,1986-11-19T00:00:00,36,Активен,Не продлено,3,74865.8,11481.42,18,2022-11-03T19:53:29,2023-11-03T23:59:59
1089,965286fa-5967-41a6,Мужской,1978-04-12T00:00:00,45,Активен,Не продлено,3,96264.64,23774.01,51,2022-11-03T19:33:22,2023-11-03T23:59:59
